"cov","out","day","data_type","lwr","pe","upr"
"Republican Supporters","Democratic Supporters",48,"Effect of a one time 10 percentage point attention increase at day 0",3.9592119538221,4.26075149726342,4.36105715710732
"Republican Supporters","Democratic Supporters",48,"Effect of a structural 10 percentage point attention increase at day 0",8.15484834283334,8.77573935474887,8.97774073478346
"Republican Supporters","Democratic Supporters",49,"Effect of a one time 10 percentage point attention increase at day 0",3.96742117953083,4.26966862926944,4.36878553340817
"Republican Supporters","Democratic Supporters",49,"Effect of a structural 10 percentage point attention increase at day 0",8.16761465609079,8.78966399103538,8.98918748004867
"Republican Supporters","Democratic Supporters",50,"Effect of a one time 10 percentage point attention increase at day 0",3.97516932688131,4.27810400013394,4.37607138150655
"Republican Supporters","Democratic Supporters",50,"Effect of a structural 10 percentage point attention increase at day 0",8.17963676130385,8.80281886834535,8.9999560063707
"Republican Supporters","Democratic Supporters",51,"Effect of a one time 10 percentage point attention increase at day 0",3.98248589413267,4.28608831267353,4.38294422598051
"Republican Supporters","Democratic Supporters",51,"Effect of a structural 10 percentage point attention increase at day 0",8.19095875601588,8.81524979932668,9.01008867109319
"Republican Supporters","Democratic Supporters",52,"Effect of a one time 10 percentage point attention increase at day 0",3.9894007267846,4.2936523818449,4.38943369830926
"Republican Supporters","Democratic Supporters",52,"Effect of a structural 10 percentage point attention increase at day 0",8.20162628741085,8.82700358697675,9.01962882471803
"Republican Supporters","Democratic Supporters",53,"Effect of a one time 10 percentage point attention increase at day 0",3.99594112842718,4.30082444751612,4.39556696685639
"Republican Supporters","Democratic Supporters",53,"Effect of a structural 10 percentage point attention increase at day 0",8.21168435555049,8.83812608482269,9.02861902572537
"Republican Supporters","Democratic Supporters",54,"Effect of a one time 10 percentage point attention increase at day 0",4.00213022753555,4.30762857903191,4.40136712326632
"Republican Supporters","Democratic Supporters",54,"Effect of a structural 10 percentage point attention increase at day 0",8.22117411235536,8.84865919484655,9.03709811567327
"Republican Supporters","Democratic Supporters",55,"Effect of a one time 10 percentage point attention increase at day 0",4.00798730965634,4.31408506341319,4.40685351716796
"Republican Supporters","Democratic Supporters",55,"Effect of a structural 10 percentage point attention increase at day 0",8.23013106105537,8.85863924375246,9.04509958454549
"Republican Supporters","Democratic Supporters",56,"Effect of a one time 10 percentage point attention increase at day 0",4.01352964282777,4.32021215487079,4.41204345213582
"Republican Supporters","Democratic Supporters",56,"Effect of a structural 10 percentage point attention increase at day 0",8.23858571074696,8.86809766834956,9.05265218772818
"Republican Supporters","Democratic Supporters",57,"Effect of a one time 10 percentage point attention increase at day 0",4.01877433196236,4.32602773887392,4.41695380460979
"Republican Supporters","Democratic Supporters",57,"Effect of a structural 10 percentage point attention increase at day 0",8.24656585482038,8.87706311493094,9.05978194984818
"Republican Supporters","Democratic Supporters",58,"Effect of a one time 10 percentage point attention increase at day 0",4.02373891639029,4.33154988266329,4.42160158557691
"Republican Supporters","Democratic Supporters",58,"Effect of a structural 10 percentage point attention increase at day 0",8.2540986140899,8.88556330839166,9.06651397916566
"Republican Supporters","Democratic Supporters",59,"Effect of a one time 10 percentage point attention increase at day 0",4.02844071434632,4.33679629154927,4.4260034561303
"Republican Supporters","Democratic Supporters",59,"Effect of a structural 10 percentage point attention increase at day 0",8.2612110375338,8.89362564352297,9.07287308085087
"Republican Supporters","Democratic Supporters",60,"Effect of a one time 10 percentage point attention increase at day 0",4.03289579361004,4.3417833903751,4.43017485295306
"Republican Supporters","Democratic Supporters",60,"Effect of a structural 10 percentage point attention increase at day 0",8.26792938078602,8.90127656463708,9.07888319419661
"Republican Supporters","Attentive Public",1,"Effect of a one time 10 percentage point attention increase at day 0",0.199101157375727,0.23449929302179,0.264863652106081
"Republican Supporters","Attentive Public",1,"Effect of a structural 10 percentage point attention increase at day 0",0.199101157375727,0.23449929302179,0.264863652106081
"Republican Supporters","Attentive Public",2,"Effect of a one time 10 percentage point attention increase at day 0",0.337462921554598,0.393971422380371,0.444916704490194
"Republican Supporters","Attentive Public",2,"Effect of a structural 10 percentage point attention increase at day 0",0.467927987974885,0.547631834217476,0.618473977686399
"Republican Supporters","Attentive Public",3,"Effect of a one time 10 percentage point attention increase at day 0",0.403892947596021,0.480462124881942,0.546435331299994
"Republican Supporters","Attentive Public",3,"Effect of a structural 10 percentage point attention increase at day 0",0.705167985221585,0.833014568756304,0.94459348734362
"Republican Supporters","Attentive Public",4,"Effect of a one time 10 percentage point attention increase at day 0",0.488769081277354,0.579400056992412,0.655877220012501
"Republican Supporters","Attentive Public",4,"Effect of a structural 10 percentage point attention increase at day 0",0.934532288201594,1.10613080040235,1.25324851598532
"Republican Supporters","Attentive Public",5,"Effect of a one time 10 percentage point attention increase at day 0",0.582273852845228,0.683402178863891,0.785156106386893
"Republican Supporters","Attentive Public",5,"Effect of a structural 10 percentage point attention increase at day 0",1.16400542478006,1.37212905969972,1.56551356286112
"Republican Supporters","Attentive Public",6,"Effect of a one time 10 percentage point attention increase at day 0",0.686186615211301,0.805774151313107,0.921785624523191
"Republican Supporters","Attentive Public",6,"Effect of a structural 10 percentage point attention increase at day 0",1.40135091190551,1.6487153436743,1.88399874425795
"Republican Supporters","Attentive Public",7,"Effect of a one time 10 percentage point attention increase at day 0",0.786191896595949,0.924380051337712,1.04728498007813
"Republican Supporters","Attentive Public",7,"Effect of a structural 10 percentage point attention increase at day 0",1.63732327660492,1.92553844729576,2.19181463253044
"Republican Supporters","Attentive Public",8,"Effect of a one time 10 percentage point attention increase at day 0",0.891731414288264,1.05124211936405,1.18512840039878
"Republican Supporters","Attentive Public",8,"Effect of a structural 10 percentage point attention increase at day 0",1.87494168422613,2.20732572337716,2.501031089815
"Republican Supporters","Attentive Public",9,"Effect of a one time 10 percentage point attention increase at day 0",0.977399944757352,1.15822243400797,1.30374443529049
"Republican Supporters","Attentive Public",9,"Effect of a structural 10 percentage point attention increase at day 0",2.09187020021653,2.47024530858401,2.78963981787841
"Republican Supporters","Attentive Public",10,"Effect of a one time 10 percentage point attention increase at day 0",1.05157843857085,1.25363136765579,1.41525685557395
"Republican Supporters","Attentive Public",10,"Effect of a structural 10 percentage point attention increase at day 0",2.28253570814182,2.70769550256536,3.0561666513256
"Republican Supporters","Attentive Public",11,"Effect of a one time 10 percentage point attention increase at day 0",1.12595906227519,1.34639131207286,1.51958894095804
"Republican Supporters","Attentive Public",11,"Effect of a structural 10 percentage point attention increase at day 0",2.45573439623999,2.92509407974087,3.30040396844596
"Republican Supporters","Attentive Public",12,"Effect of a one time 10 percentage point attention increase at day 0",1.20259045808297,1.43800002750255,1.61980366856767
"Republican Supporters","Attentive Public",12,"Effect of a structural 10 percentage point attention increase at day 0",2.61994629802754,3.12818854283039,3.52583461720706
"Republican Supporters","Attentive Public",13,"Effect of a one time 10 percentage point attention increase at day 0",1.27893889333048,1.52876720524793,1.71929266375006
"Republican Supporters","Attentive Public",13,"Effect of a structural 10 percentage point attention increase at day 0",2.7784686259627,3.32140385461724,3.73862207371778
"Republican Supporters","Attentive Public",14,"Effect of a one time 10 percentage point attention increase at day 0",1.35549628264829,1.61603834489844,1.81339903712842
"Republican Supporters","Attentive Public",14,"Effect of a structural 10 percentage point attention increase at day 0",2.93400336512073,3.50518058597613,3.9384646882711
"Republican Supporters","Attentive Public",15,"Effect of a one time 10 percentage point attention increase at day 0",1.42604833024981,1.69674679119094,1.89785433377592
